API_Gravity,Inlet_BSW,Inlet_Salt_PTB,Temperature_C,Wash_Water_Percent,Emulsion_Thickness_mm
30.82040006,1.106535611,55.14323969,139.9141051,5.189219122,23.64084261
21.09749857,0.52785954,34.9750885,147.0925984,4.018678769,21.04332121
24.1437445,2.31863222,32.34690187,132.1233381,6.282723956,32.72590345
31.13854097,1.929565028,48.05103021,127.9056934,5.7249306,29.75494856
25.22963664,1.255253997,45.39857538,148.7178961,3.397449682,35.59328937
21.24947572,1.732146468,26.42675583,128.5652475,7.261552996,32.34338128
41.0912416,2.253478413,15.1274063,135.6529776,2.425417622,30.81370695
44.52981323,0.426817942,23.24262001,124.9224859,5.634189511,22.45987954
39.82857185,0.700895322,16.55142529,135.453049,4.867330949,15.87347638
41.34462304,1.402482993,24.73661379,138.8039598,3.909190483,16.61125261
26.04942826,2.017624891,23.09107828,134.986221,6.95828077,27.02056979
44.01567439,0.187011749,41.88557119,130.5825176,5.937662446,21.63414446
24.92314261,2.46164356,57.72480142,122.0044319,6.556996981,45.35430824
43.78574526,1.191775847,44.28718662,135.753827,4.487952456,15.98695822
44.87048235,0.962154737,56.3324704,146.3371558,7.654389988,30.50609818
37.79307014,0.802538651,49.20661293,110.2765036,4.068340536,52.9265238
44.52859329,0.518456098,46.3938811,115.3571611,5.186269547,33.78738131
34.23849449,1.999777381,30.70309701,114.7909263,7.601900671,39.5276113
26.48854458,2.392993995,26.23972514,146.9282121,2.499133747,55.44239618
30.92489714,1.092747412,52.31386862,136.5099076,2.652862623,30.59360292
34.83902338,2.385809667,55.26966165,148.0715243,7.965126598,37.13645082
21.82703905,2.077114277,32.59412468,133.3125309,7.828346942,33.48051083
35.55858162,1.254522706,10.45315491,128.4693159,6.630209635,18.42737756
44.52944592,1.71766283,49.62655295,141.6937165,4.905129656,20.49404549
24.75269124,1.14396203,24.25344202,116.4376907,5.036365092,43.54468889
39.81487791,1.44093618,10.49439325,125.2535247,3.543277241,16.84385187
42.69746984,0.239311209,50.24942795,128.6509696,4.596386217,19.06632204
43.59253982,1.771032341,35.87070944,121.9383358,4.588096267,21.8950862
44.00339011,0.226779147,44.26053732,124.8514245,2.216540114,29.16905376
33.03649097,2.061003873,55.73449106,113.1242075,4.718949248,43.01546115
44.4326977,2.079872631,37.05869151,117.9193436,4.878766451,24.53812321
38.93275518,0.66898549,35.15970363,123.4198688,5.994699045,26.17022496
24.04178591,0.876790674,24.53310607,141.8356173,5.09871748,20.79826992
31.92250266,1.255144909,25.25969172,117.2998942,7.170097594,35.94799481
37.95827938,1.531990977,49.8271033,123.865615,4.205370951,24.61010031
26.1835079,0.789648788,32.45146228,112.5968115,4.458305547,49.23951485
36.01537959,1.521967371,18.17631043,132.2841738,5.428895082,16.60047158
36.66501198,0.814688976,14.7264382,134.4500355,3.216336347,16.53082658
24.0674936,0.233177731,33.64600584,144.6206585,4.360988513,14.5844475
34.12713281,0.10606612,33.24775118,142.7646399,6.117004831,20.27204015
39.29067277,0.342762539,42.67291391,121.4151182,4.470852436,25.54210438
32.47239161,2.00140168,33.55337389,115.4781476,7.43969906,37.72844485
20.30257792,2.40743515,17.17378521,116.2433273,5.691803126,49.36084168
20.22596173,1.124718878,35.39014424,148.7585577,2.9226065,36.62094598
28.9257336,1.330441488,55.33947019,136.9290326,4.924666046,27.58223156
43.15485171,0.452435606,17.97207058,111.7028315,6.588672474,46.498328
25.71691949,1.422475246,44.48773205,115.4711702,5.860070992,47.91955132
35.85909222,0.447171765,39.69296325,129.4320026,7.311581442,29.37400104
25.55189677,1.566914395,47.42928634,118.3131522,6.499897379,38.90012384
28.04174974,2.339820802,17.53001367,142.1463594,2.369682636,45.52405316
41.20105224,0.569676494,57.08026685,132.9286847,2.675075895,25.74311556
38.22153606,1.934952923,41.04832139,134.5052883,5.898492193,22.3499873
22.38498193,0.156405815,52.35355688,128.5130219,3.430447751,30.48299053
30.71755052,1.001193379,22.33033818,120.242511,5.527009416,29.07923005
20.72924409,0.365796419,46.97064447,133.5761445,6.753305553,24.54458431
32.02225367,0.94594106,49.05153522,138.6788018,5.461589527,20.0933046
36.56085029,0.516488607,29.87176362,124.8379231,4.49293142,21.20220605
22.96256559,0.995931976,29.19767264,130.1977452,5.877621867,26.00162425
27.22212347,1.102054735,42.88981325,143.5873588,2.861716666,35.66662172
29.94591564,0.821418695,14.67038409,115.9472705,6.339247973,37.41863709
42.98827562,1.675892679,46.78120751,131.8089768,6.182150682,20.64428876
44.83137539,2.305244923,12.14433799,123.9365065,5.08642019,11.15568786
21.12278247,1.061428898,19.52951506,138.1117903,3.67288097,23.10420779
39.02519809,0.561623576,43.20718786,110.7524097,6.78538272,54.12979358
29.29310166,0.74973462,14.91618335,136.818932,5.063301819,15.10387756
29.81145466,2.149601976,58.59210457,114.1159094,2.355061435,66.29465995
38.85662433,1.471935336,53.41981047,112.5907101,7.511675311,48.1095104
42.9606608,1.192026478,41.31511662,138.984932,6.606298619,18.64520726
43.77321486,0.459128132,50.95287278,135.6136861,5.508830886,21.28705834
34.42806465,1.17934554,54.37900243,145.7974372,4.620953104,23.15902351
28.92802898,0.768380808,22.97378248,130.7861982,7.759398188,25.53448587
39.68872715,2.363591507,52.4705794,131.200977,6.650123446,24.2939192
26.27503458,2.221768263,19.73968918,138.2807134,5.209958404,27.34300471
34.10185072,0.3013661,30.66711321,122.9359031,5.918923371,28.84241468
28.96446154,1.339968374,37.91298156,111.4764982,3.68450241,56.11318909
36.41577684,0.640140029,45.69454815,119.201833,3.174295656,38.58900869
26.00997282,1.085865015,11.50706589,119.5205365,3.639917284,36.6192066
24.78982364,2.204435196,24.52547064,123.426354,3.758816596,46.058718
42.95597717,1.366034848,40.42595491,147.7385093,6.438430704,21.54114713
22.54509207,0.902116704,27.86843396,142.1937119,2.840366244,27.32825567
32.64894769,0.59893205,48.75125278,147.4382498,6.66552321,24.51587428
25.52131957,2.020779663,42.58260806,149.9443836,5.14037188,40.66944412
20.97324908,1.598843237,21.72007269,127.3511602,4.307438626,33.5188495
20.90047046,1.223357105,17.29644898,119.0829327,3.802376658,47.68790111
24.3805443,0.621962449,41.45234968,132.4001665,5.079203627,19.21736935
41.66925886,0.902191298,32.52336639,145.2453766,3.905110776,18.07191572
27.0619686,2.403624224,18.44785206,128.6292744,4.576711955,34.75587434
43.76147926,1.34821585,26.31871027,130.2159721,6.434091738,12.6445002
34.54055732,1.061678275,25.15233742,115.3775642,5.755991038,38.91905646
30.91535474,1.351412902,15.40659862,126.8182197,6.487894259,21.95329481
34.50222087,1.969572414,37.34545096,125.4797924,6.277842138,25.77355433
32.91745963,0.916261448,48.1824317,124.0675401,6.89043496,32.56720763
38.96940634,0.52889469,38.77334444,145.4919468,3.210139758,16.29805791
27.06240165,1.503846684,51.31456825,112.3720573,7.970737997,53.91003207
28.82625979,1.696489848,16.37842736,148.8858873,4.854622699,31.98234509
42.35235756,1.810523207,31.78059289,110.329873,6.309397628,35.8756056
43.66141283,2.216770218,40.47075518,147.8237606,6.066500978,20.7871055
42.31395569,0.99081789,43.80007805,131.9219001,5.396900508,17.03543464
30.48619985,0.280851751,44.78931532,138.0978098,7.974897312,28.89988242
39.50913758,2.400036601,46.44827135,117.485314,3.303895098,37.82760626
31.90839333,1.144028626,42.57149061,136.1684616,4.530373204,17.90214737
32.4384963,1.595818023,14.71140445,145.2783067,2.766383355,31.44508343
25.11700273,1.699132776,44.76528388,115.5792056,3.091012832,55.10722918
34.77825758,1.411632901,46.23913284,115.0832645,6.277784381,39.82338276
24.65339744,0.592618071,59.67399672,122.1591164,2.029056073,49.26855229
28.28911748,1.91234332,44.66812184,116.4690357,7.338923908,44.46144607
41.37575504,2.029004738,44.34151979,114.4258339,5.7991069,33.72358293
25.17689523,1.427141406,35.74066451,137.1327614,4.645430322,31.27061369
21.77895713,1.272546785,53.39614543,118.5530646,3.988166643,46.97048117
21.72518982,0.37345164,59.8417381,136.680596,2.757644292,28.02102707
43.51961301,0.301483988,48.95224351,144.4771691,7.529375519,30.90456235
32.67301095,0.914955629,40.62501889,136.0809917,6.27393395,20.51586183
30.2353018,0.846030773,13.94774135,114.7746828,4.018357994,34.92799874
40.27196453,2.388775482,46.33695659,132.943103,2.425617077,34.99810173
40.8956482,1.980694582,45.42807843,125.7451474,3.954096989,26.82829772
28.30477583,1.683818309,48.77840739,123.7348375,3.107805769,39.99003904
37.34045144,1.342355414,16.22776942,122.7412587,6.717639879,24.456498
39.2780704,0.501682074,42.68662501,147.177289,6.317592109,18.01825053
36.36626717,2.448296013,24.78619525,139.7002983,4.988963764,26.72704239
23.78987687,1.000097676,48.01356217,115.3539516,7.315046619,51.49026941
41.89707709,0.356621446,22.0186977,129.0402192,3.084084129,17.00865097
33.47736382,1.28511735,44.19893384,122.728923,4.711793513,28.96358295
27.06181066,2.197595228,24.74964735,149.1175325,6.263721824,32.72109779
30.63070464,2.229498404,10.44971464,149.1211589,2.406814098,50.68093121
20.93927726,0.126318199,41.6678956,122.781379,4.236064165,32.37423275
23.19667003,2.227109787,15.66345416,124.0845246,5.429988813,37.75526447
39.13866876,0.751562122,42.96457364,133.9765683,4.200821232,16.06410651
20.00029087,0.193533674,56.28047242,129.1722806,4.881193936,31.75635779
30.41414571,2.134696649,58.46229671,118.5240349,5.648710096,43.17901824
33.06275453,2.173280214,21.79615437,136.4164867,4.210343685,31.0356543
21.3658605,1.530954592,50.46266138,123.3651458,2.636086136,57.46392701
44.32695407,1.478641018,27.67766384,136.1486599,2.836666984,18.14138932
25.65313328,2.051488654,55.02285364,125.3472609,5.162023817,36.9188255
27.60496799,1.987142927,49.37447843,138.0083958,3.048440154,45.76501782
27.59856281,2.236253136,13.69608583,136.7119788,7.339002033,26.7959293
25.76041655,1.426593874,30.35684969,130.3525102,7.005114111,29.35782809
20.03684555,2.422353023,26.8658913,138.1895996,4.094192414,44.88175833
38.23361985,2.490752394,49.25905104,128.438627,6.985923032,22.72110647
44.17113749,0.379707064,30.51428553,114.645532,5.199126982,38.2491202
25.60733708,2.138905023,44.22941988,117.2842501,2.954305572,54.06661457
36.5761798,1.299573419,40.12176278,119.8397254,5.685271127,31.37439688
38.54740817,1.030159212,58.78193595,112.5291571,6.076706703,45.78834968
41.21063448,1.571373544,56.88924784,138.4552488,2.503349471,28.49466542
30.56572993,0.234317337,31.38497574,124.6956091,3.886718543,26.65123116
27.57327264,1.315506685,46.17891058,113.7409319,2.032303926,62.84547407
28.13237835,2.190137368,51.4730047,142.7983248,3.89857282,41.32480149
37.81553333,0.612307639,54.94428769,137.3461714,4.012671998,20.79545005
40.41948666,1.123335747,13.40671319,128.0889695,5.781251761,14.23514128
24.54034919,2.354754131,25.10393996,119.8970134,3.194259678,58.8827928
29.2735252,1.128553211,26.01150205,116.0698358,2.18054592,50.50844896
42.54850492,0.960082318,31.72229756,128.3349677,3.893807201,17.79042846
40.16733799,1.157287955,18.46323754,145.4098297,6.953717278,24.23301201
44.62146007,1.34668664,34.810294,117.5358129,4.394871233,22.27329483
38.85620649,1.616779226,43.16071636,132.7463692,4.490562619,24.38653632
29.82988003,2.021662722,34.86819601,148.4674398,4.814165377,35.24577264
34.76594585,1.185045294,43.28965476,135.484663,6.510732985,20.64151527
36.52535636,2.061954244,13.32208159,127.5985892,4.880149354,17.86433484
21.96139541,1.380929587,53.79936659,138.6549189,2.547696515,39.93838531
33.61242398,0.912353225,56.95345961,142.9831168,3.238398798,25.29689992
37.73302071,1.679081987,40.89537121,133.6206519,3.127384202,27.16878948
24.1830326,1.822533411,54.06954993,144.8732944,5.04717991,37.22600984
39.51579294,1.439317542,16.57230083,130.5836704,2.17957679,26.6227467
34.59431951,0.235875936,49.872446,143.2011601,3.701699651,16.81622628
43.80554464,0.5077189,15.95740967,148.0807696,5.643169646,19.00034227
21.06055746,0.78471453,30.40051157,130.0497387,4.127904053,32.9173213
26.63315344,0.778301454,26.19092673,134.2000686,6.246272951,23.42269203
35.03884698,1.716209921,39.27959126,134.3787017,4.347328021,22.87463006
27.41399781,0.144036788,25.07572676,141.2573945,7.87554517,24.82371058
37.8606041,1.913636265,41.86568148,142.9186336,7.792137722,29.11879551
38.97513206,0.73682194,28.36936446,111.0891726,6.799044287,50.59383048
22.5628991,0.844052431,53.03951905,139.3343826,7.726343168,28.74494228
32.84636161,1.366983587,41.69419201,141.3526098,3.22866945,26.16500008
32.72226389,0.618221442,20.76491487,138.0171776,6.505538995,19.618793
29.23201926,2.222731153,26.8064711,138.5478264,3.9299518,34.89912664
43.32312156,0.30488507,52.37104438,111.6561144,6.351765914,48.70517421
40.687658,1.16651767,29.3239875,127.6815465,4.24336077,20.02523234
37.43023455,2.138613447,36.78995328,142.727186,3.736523958,33.62744154
37.85816589,1.578025347,42.4470968,147.3602857,7.752770571,29.23618314
31.5429036,0.801590838,27.39048248,119.1787168,3.259312651,34.69053861
43.02486303,1.109824499,24.69893154,133.1677976,6.551411568,16.54026636
37.36488568,1.796066513,33.76274513,142.1732096,6.048032979,22.90973798
38.22452654,2.435825784,20.7440486,140.0963057,3.820865851,27.2385101
41.54227259,2.243532924,24.21052935,134.7556047,4.750058105,19.50003838
26.85178973,0.92183874,13.1039242,110.7476475,2.857658576,57.01614275
40.1767726,2.49567491,25.1985138,138.9554336,7.527251626,23.64223515
24.88101507,0.108411192,26.03520467,140.9297001,7.808718809,21.52508822
28.63354881,0.166311414,58.09165831,138.9139803,6.394778191,19.47075792
28.39026136,2.077217236,39.48644127,140.6323665,7.096522063,29.55988103
44.46313671,0.578710448,49.36912127,127.2365957,2.495704585,22.26520714
41.41343059,0.245846244,12.26886264,149.7500858,4.303811708,14.88648972
37.52924654,0.669155376,15.32683468,140.8314766,3.984866689,9.39045372
38.17641904,1.12264037,50.72684804,133.1472002,5.389709394,19.18316772
34.05181986,1.853359049,41.17747747,147.3676508,3.100131768,36.96337729
43.67726668,1.598405264,19.54910153,146.3279336,5.380287924,15.94689225
32.40646882,0.670290922,30.23977029,142.5826826,5.926192193,16.83833388
29.51294275,1.307849075,36.933625,132.5477968,2.794118551,32.16422244
24.07588342,2.322913853,52.18049146,131.0840408,2.790324253,56.11205397
39.65514131,2.056018665,13.02059958,123.1483173,2.212540339,30.98907471
38.3610983,0.875655484,39.83611447,120.0351192,6.565354698,32.9037966
29.60887596,2.457434947,45.85179608,130.4943807,3.986051221,39.72906148
20.62983535,1.800688961,58.8945929,133.1112705,3.352522734,46.13535952
40.97493319,0.249878454,50.35800391,119.7810573,6.66856637,37.62561826
20.28544959,0.184385712,23.81136568,146.9040497,2.859534141,16.37609073
37.59249449,0.504179078,45.47895969,132.2909599,4.563100563,22.83970544
44.25642774,1.846854083,48.16389425,131.060213,6.468720053,17.98979783
30.9415332,0.540973422,46.486775,127.4255355,5.442993906,24.96631422
25.87433512,1.327568246,51.0072034,112.3228518,5.324000861,56.93707887
37.62177525,0.323824288,55.18649881,145.2960534,2.944780464,21.83407961
40.42820355,2.310126779,14.92149345,122.6797691,3.085596367,32.73721022
33.6607579,0.925505473,15.23819288,135.6984134,5.495352763,12.41220077
44.17588188,2.279516936,49.81999944,134.2973424,2.141401166,32.30819892
21.29171804,2.367701541,22.61862383,133.379473,7.214707934,31.97522197
32.61988996,0.114708754,12.9270711,131.0284881,4.102824804,15.34363016
37.96134868,1.213924449,30.06145905,117.2575933,4.499697302,31.05542846
41.56601178,0.159174534,50.99384559,121.2242296,3.550594008,30.02423012
24.4813903,2.280862639,16.32825119,130.9675229,7.260026596,30.81001039
40.00008704,1.344178107,43.59209859,141.5736981,5.855024437,18.81599232
33.81767689,0.27986563,10.18079309,127.2795588,4.699450814,18.22730266
29.91384205,0.364664148,15.48687236,118.1569021,5.511852774,32.72149636
23.29287571,1.020421659,27.54251729,113.517777,4.282217576,53.36592478
41.63239397,2.356562063,14.18011405,136.5204401,4.79349487,14.30928999
23.9318302,1.762981964,52.29508337,126.9335988,4.14579316,40.62793434
27.74469648,2.182285279,53.20352516,115.0148357,4.464048765,48.41506366
27.2511383,0.979495951,47.77853515,136.9786752,3.889859264,23.87547798
41.78535085,0.203712879,22.12398157,118.3031492,2.465846465,32.01969514
36.81757486,2.438362329,36.16235376,130.3606419,2.224077669,40.22448234
39.91703493,0.141215178,19.20942628,122.247519,3.044637226,26.46289716
26.26169747,2.374363967,24.0639225,147.2676026,3.509826463,45.04851671
35.62185249,0.984825817,35.80026461,119.1315227,7.342831164,35.905044
34.29364958,0.124216972,46.75069042,126.7967409,5.667491927,24.37087758
40.82075942,1.753977356,14.73271902,148.3797439,7.749783018,24.77993738
42.65217651,2.45329673,24.83483488,122.7490072,4.037881161,23.8130159
20.30391929,2.417501735,56.33106743,135.7837265,4.410428023,45.47825068
36.85049798,0.486248827,31.45616589,122.6690817,6.318519366,29.28538832
21.29589498,0.534994735,56.9434837,114.4269992,5.467412466,55.6929701
33.72146663,1.457293395,59.57002708,135.1018893,5.167280482,26.99747354
27.19081823,1.629531583,36.33299131,146.6412614,5.453384249,30.08082695
27.66941499,1.874602993,24.40220049,128.1025867,5.504811874,27.96272289
28.82396259,0.534520865,49.53884043,135.0470617,6.594442545,25.04588202
35.53231123,2.401617008,17.96553678,134.3559365,6.008492164,21.34313498
28.35124914,1.632974215,22.60234298,126.6035881,7.743885492,33.10604592
38.31747626,2.132912605,49.24399547,134.5958656,7.687778108,25.09577912
30.11318464,1.396157717,31.68229624,120.3727234,4.531537098,36.06468876
21.70883001,1.094264434,20.07689685,125.1215162,2.214335657,43.46653207
39.59399606,2.445238976,42.55628725,127.6927543,2.066448693,43.48482471
27.14395811,1.49709129,46.63809307,144.5603473,2.739160429,38.62246408
30.81917199,2.180496599,16.25356197,123.9333158,2.449384393,40.46642713
37.13609708,2.387901751,23.849013,135.4054819,4.240196294,24.65278727
28.31140393,1.720851105,21.06383777,118.5361535,2.317247593,52.00443066
21.4146414,1.417452828,28.99273144,120.1027892,5.749484217,43.05378941
29.34802618,0.108426042,48.17224478,135.937155,3.141045356,18.56525236
43.61121457,0.196047138,45.68540511,140.4923971,5.083791911,13.28955878
36.04335993,0.582042919,43.12619552,128.4846871,2.618472696,27.97491707
36.78697872,0.546420236,10.31427729,123.4039879,6.966374395,28.27358949
35.80705384,0.711421108,17.10716567,146.4108622,6.679752969,16.16802947
24.97480347,0.83184313,21.16487746,115.4323126,4.318923326,42.98751937
30.4583466,0.964157185,23.5977923,138.8285695,7.463559995,22.04316071
38.77349496,1.109290456,17.32132708,137.60683,3.114203877,19.78630216
22.53432244,0.337279212,30.51577757,137.6098065,6.883620231,19.52845016
26.9463194,0.201668637,13.75902925,147.4168178,5.275132606,11.40973261
26.90797771,1.717466678,47.50110952,139.127612,3.97748041,33.48452063
30.80047319,1.38960358,49.38603936,122.0626076,2.50616561,41.00410507
44.50921852,1.165946085,38.71333448,124.136369,3.027866758,27.51794563
21.68756367,1.622655859,14.48524385,125.6444389,7.177175632,34.45739814
32.96752486,2.086430577,54.50415848,111.232347,5.641316451,45.60955759
24.48411705,1.126462982,58.28179144,146.5404126,3.42257335,31.59705973
44.26691364,1.638686716,20.11817802,112.9421042,4.975117265,26.34793669
22.83258762,2.388573337,45.23199097,137.9917713,2.647020019,57.41461834
30.09002506,2.11509879,52.09693153,139.2064402,2.59305495,43.10250627
38.44712462,1.122401945,36.99217613,143.748602,7.44658791,24.33892525
37.6138607,1.647320411,26.16615498,132.1344902,4.747137736,15.06111006
30.56821592,0.524970213,33.92793575,139.010577,4.169402924,18.27780357
28.6631042,1.445253244,35.61343754,122.108917,7.69443096,37.57983392
29.94030946,2.455187899,30.03185221,139.8233604,4.394004072,34.49733903
26.60690658,1.343956276,56.49212468,123.7366295,4.017452768,38.94951254
25.13332347,2.326331918,47.19415555,146.1135391,3.637917027,50.93966725
32.07599244,1.077603809,22.06508211,116.5352723,5.390376924,35.64271904
26.7133439,2.497227585,39.27785937,122.6302924,5.350463554,41.19308015
27.18654162,1.490128085,44.43445755,129.9507781,2.097165056,41.60859343
36.41890159,0.201445586,17.00782109,141.0340223,5.924373944,14.73253262
44.21343329,1.508211512,27.92128712,139.9519642,6.729842618,17.50168753
35.09093001,0.75897447,55.27741408,118.428675,5.695787255,39.23014627
21.92448668,0.177955173,38.35865501,115.7694279,7.21932883,51.38375155
21.88959035,2.070047931,20.8498873,122.1587842,3.658498166,47.52510017
43.78558052,0.761751129,16.13923991,129.3501661,3.151876417,15.01498985
27.43226976,2.01171653,35.91134467,131.5602018,6.183668563,31.73215779
22.30167465,0.791722199,37.38428615,127.1655036,3.131354613,30.23869609
34.97611468,0.566383249,26.72072257,136.5236047,2.546629276,21.70489071
35.59121946,2.437445378,41.52080142,127.1023577,2.579690411,40.69815174
36.2126205,0.967948787,13.43423431,147.8531604,6.610360959,19.5173685
26.6850507,1.543302907,17.25698466,120.4387539,2.17242381,48.35707005
20.37776711,1.563955583,37.31369105,135.0948848,3.736740229,36.56766898
44.12538424,1.445136357,13.09078469,134.4551175,2.77511846,18.24039268
26.27232614,2.295269784,54.04543825,121.2629889,6.529460881,39.25890927
36.9006572,1.718658571,17.10731852,126.467505,5.020958513,19.99295658
37.66574675,1.06895921,43.6959937,124.6189448,3.232954487,29.08476435
35.25018543,2.169712923,29.56017209,116.8999624,6.502465392,29.91544527
27.82268486,0.534550958,29.98938738,129.0918085,6.502199055,25.55232234
26.77740634,1.406168218,48.24447643,125.4664901,5.138135882,33.34938888
34.94170707,2.381320893,34.97310671,117.1326944,3.655098722,38.61452284
41.65239084,1.600954312,46.28277318,127.9952018,5.517662596,17.08809293
43.66834322,2.060724281,35.25956144,126.8737587,7.601180605,18.59851567
22.64764511,1.668545741,39.64526707,115.2546271,2.309818326,65.73788597
23.87071531,2.114490072,48.03573139,115.2475017,3.60169908,59.0470976
43.61840647,2.366770912,40.36543715,135.9002952,3.709815172,25.46210484
38.41338071,0.755012146,40.78075547,138.2632322,5.790869982,17.06276715
42.07484562,0.507186595,49.46097957,147.6472168,5.90698638,20.24694548
25.06581585,1.261577801,57.45434079,113.4801876,3.23789237,60.35682581
34.68964678,1.784469824,28.8358077,114.7144597,3.296603586,40.84106572
37.52848986,0.645259008,38.85585786,112.0727251,7.569276107,51.18529891
37.00279714,0.109843481,14.31365789,131.2891372,6.537792906,18.54749501
30.20379227,0.923044278,27.94019403,134.9098646,7.605618191,18.77152863
20.38487229,2.425262405,30.60246129,126.1409381,6.977977929,41.38310127
34.57315142,1.767921905,51.76186584,141.9160888,4.412707882,29.69227981
26.32753848,1.063181065,35.66962011,137.4679774,2.731445821,32.4487601
31.25635615,0.562182634,46.55331866,149.4336168,5.777302198,25.83495225
43.93952538,0.954615217,10.95037,115.5157993,4.111946374,30.75407573
29.97588294,0.50761464,33.22463348,112.3326266,4.552471944,47.24766084
40.99504017,0.355133971,55.06588326,120.9921482,4.555278446,33.06943455
24.71351514,2.276181694,21.21569547,110.7620078,7.61911773,53.10415219
36.81151245,2.494360812,11.57610927,147.3044571,2.413174515,43.7300461
44.42517386,0.493874655,31.67043669,122.1580663,3.158622569,23.61342162
22.54732752,0.230854141,45.22159103,132.0972067,5.647657226,22.044371
20.20799856,0.891354657,32.72317534,122.7227853,7.302548395,38.94823042
30.83956982,1.207982034,32.99891568,119.8323449,7.507655911,40.57659907
22.31563708,0.591570993,43.49025206,116.094589,5.352157559,47.58760426
38.70960874,0.823419788,22.71944041,122.8146368,2.207367313,29.10152204
42.8637166,0.582089766,47.59448958,134.6167572,4.177286206,15.00470239
30.85052432,1.958225364,17.65567655,148.864848,7.512999753,32.60878175
26.46779105,1.810187064,29.78753026,132.3236816,4.999664516,30.36860641
30.86008298,1.623883638,42.80040542,131.3083626,6.359679675,27.9888475
38.08619545,1.029322857,51.41845036,111.4105207,3.615160523,46.60276093
20.22635404,2.281698259,49.57655356,143.6039606,2.150041822,66.15578325
34.73634974,2.4268781,46.08427997,111.793655,5.470161117,44.15299268
35.33229212,0.51673435,27.95481918,146.249291,7.009886027,18.97815353
35.94220617,0.635230339,16.11521581,131.546869,7.941612181,26.88299971
26.050552,1.361514467,20.84171088,116.7386642,7.079762647,43.11055981
37.85131808,0.319001366,53.24169073,128.0682957,5.323966174,25.2166081
22.28478716,1.147476157,52.86656851,149.7993792,5.652365533,30.10091311
24.98175841,1.496299035,57.57804263,122.2033141,6.944984239,45.12630792
41.93675117,1.352976571,13.79943259,120.7783907,2.118864181,34.39779554
38.46807877,0.894180599,36.84045426,114.7202358,7.709866089,45.42204305
20.34363885,1.401869935,42.43415225,133.885694,5.187327475,30.23756579
26.20940651,2.40112229,45.53286885,113.56908,7.712313467,52.22627009
25.36016207,0.59444177,42.19316175,140.6403226,6.587108999,21.28367127
26.7701582,1.67159526,48.5005695,146.7689406,2.913906072,44.99851377
26.18899426,0.204152066,27.97357881,147.2748444,2.991558888,15.53491556
21.56315739,0.259399371,18.97163861,114.3166501,4.121875856,46.60309761
31.47351291,1.424387738,20.22916861,132.3305039,3.583928132,26.07463839
38.31833687,0.351854033,10.59893447,113.8843942,4.635792556,38.97350248
35.16829312,0.153632292,27.51609361,132.8806457,5.623423225,14.56712741
36.82179171,0.511631194,14.58720254,142.5992234,4.619476997,10.50043025
22.02872946,1.45563801,26.07443464,131.5116065,2.338523508,39.56085005
43.78726775,1.788018291,41.41050386,144.882153,7.853789691,25.63453942
40.96229585,0.585948554,54.72390278,142.0669742,4.550732805,15.82369765
40.12725796,1.703822649,51.98027255,121.061934,7.106450026,30.37144043
40.57459513,0.537943195,22.6337106,135.2040913,2.443725754,18.73638209
43.3177627,1.572297824,16.70415711,110.2964851,6.860389278,35.9525058
33.60634915,1.088703232,19.65361369,125.8416766,3.040427826,27.55129935
25.00705045,1.669118822,58.5493326,119.5184067,6.076429658,45.30089227
35.4195902,2.488126606,37.47372398,147.4846538,5.970840178,31.05585314
38.57203734,2.350760717,19.12511115,126.2155605,7.45884031,16.79666465
38.44793483,0.110276219,52.03730773,136.1625771,3.924060082,19.28581157
33.0362256,2.225053034,29.75956222,139.2792644,2.653758559,38.5740938
21.71146798,0.259577908,54.9611076,140.9285015,7.187394898,22.06481905
29.27782346,2.387311807,23.03385634,139.4310077,3.989465178,36.6459365
43.01916521,0.77638163,29.66108794,121.5666024,3.395202734,21.11198407
34.61122274,1.016883593,35.24738814,137.4427079,4.917251672,16.3946562
33.45829858,0.319931692,54.6307667,131.9603793,2.87681414,20.2307213
26.72133786,0.36945462,53.43787158,133.8949066,3.781780118,23.84976138
29.211223,1.844177357,38.71775352,110.0325847,4.311683804,57.784149
42.38365223,2.366397366,21.08877549,120.330304,3.663531761,23.46286065
36.66157619,1.565796388,30.16784859,147.2273479,4.701557004,22.65039379
39.68467567,1.818040037,58.78165327,121.6030433,4.307904034,32.83835769
31.35863558,1.928727387,40.38866119,127.5206209,6.647546187,29.04164574
35.75618049,0.730754259,49.05488776,117.4669593,7.510452062,48.78332457
26.20959022,0.208551114,32.49323477,115.5441021,2.6055393,49.22995482
37.63652076,0.104494585,36.60036377,118.3467587,6.939815261,42.49897233
30.69003334,0.941558279,31.44770561,132.1458932,7.590627246,29.25289033
31.06363787,0.679514148,45.1460499,146.7611461,6.119678876,21.51604796
36.23305811,0.24956254,52.57355069,123.0479672,7.978518057,43.74982875
43.40701554,0.530867902,35.36817716,122.9363181,4.010257998,18.80216714
21.60015867,0.398797356,34.04337293,132.5656235,6.98185965,28.25344407
40.61858093,2.295708113,27.01432335,124.2697087,6.042215028,19.59974275
27.30957776,0.436641312,18.85483471,146.4166419,3.940572723,15.59009891
31.09798636,1.390356314,56.96238614,125.1139217,6.228058901,32.86280597
20.54783322,1.523454292,25.80398593,129.6176901,5.057731034,29.30150222
27.52615195,1.404374699,50.03457318,131.3355714,3.133843345,34.31032396
